category,date,url,title
hearings,5/25/22,http://www.hsgac.senate.gov/hearings/05/18/2022/business-meeting-,Business Meeting : Business Meeting
hearings,5/19/22,http://www.hsgac.senate.gov/hearings/nomination-of-biniam-gebre-to-be-administrator-office-of-federal-procurement-policy-office-of-management-and-budget,"Full Committee Hearing : Nomination of Biniam Gebre to be Administrator, Office of Federal Procurement Policy, Office of Management and Budget"
hearings,5/12/22,http://www.hsgac.senate.gov/hearings/pathways-to-procurement-innovation,Full Committee Hearing : Pathways to Procurement Innovation
minority,5/18/22,http://www.hsgac.senate.gov/media/minority-media/portman-peters-bipartisan-legislation-to-strengthen-cybersecurity-coordination-with-state-and-local-governments-heads-to-president-to-be-signed-into-law,"Portman, Peters Bipartisan Legislation to Strengthen Cybersecurity Coordination with State and Local Governments Heads to President to be Signed into Law"
minority,5/17/22,http://www.hsgac.senate.gov/media/minority-media/portman-april-cbp-numbers-show-admin-cannot-lift-title-42-without-taking-action-to-secure-border,Portman: April CBP Numbers Show Admin Cannot Lift Title 42 Without Taking Action to Secure Border
minority,5/16/22,http://www.hsgac.senate.gov/media/minority-media/portman-carper-katko-costa-bicameral-bipartisan-bill-to-ensure-remaining-stamps-to-promote-wildlife-conservation-are-sold-signed-into-law,"Portman, Carper, Katko, Costa Bicameral, Bipartisan Bill to Ensure Remaining Stamps to Promote Wildlife Conservation Are Sold Signed Into Law"
majority,5/18/22,http://www.hsgac.senate.gov/media/majority-media/after-passing-house-peters-and-portman-legislation-to-strengthen-cybersecurity-coordination-with-state-and-local-governments-heads-to-president-to-be-signed-into-law,"After Passing House, Peters and Portman Legislation to Strengthen Cybersecurity Coordination with State and Local Governments Heads to President to be Signed into Law"
majority,5/13/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-portman-introduce-bipartisan-bill-to-protect-pets-and-other-animals-during-and-after-natural-disasters,Peters & Portman Introduce Bipartisan Bill to Protect Pets and Other Animals During and After Natural Disasters
majority,5/12/22,http://www.hsgac.senate.gov/media/majority-media/peters-convenes-hearing-to-examine-efforts-to-modernize-federal-procurement-process-and-encourage-innovation-in-how-government-purchases-goods-and-services-,Peters Convenes Hearing to Examine Efforts to Modernize Federal Procurement Process and Encourage Innovation in How Government Purchases Goods and Services
minority,5/16/22,http://www.hsgac.senate.gov/media/minority-media/portman-capito-gop-committee-leaders-highlight-biden-administrations-lack-of-transparency-on-social-cost-of-greenhouse-gases,"Portman, Capito, GOP Committee Leaders Highlight Biden Administration’s Lack of Transparency on Social Cost of Greenhouse Gases"
minority,5/13/22,http://www.hsgac.senate.gov/media/minority-media/portman-peters-introduce-bipartisan-bill-to-protect-pets-and-other-animals-during-and-after-natural-disasters,"Portman, Peters Introduce Bipartisan Bill to Protect Pets and Other Animals During and After Natural Disasters"
minority,5/12/22,http://www.hsgac.senate.gov/media/minority-media/portman-on-fox-news-biden-administration-deporting-80-percent-less-than-obama-administration,Portman on Fox News: Biden Administration Deporting 80 Percent Less Than Obama Administration
minority,5/12/22,http://www.hsgac.senate.gov/media/minority-media/at-hearing-experts-agree-with-portman-on-need-for-fedramp-reforms-and-benefits-of-buy-america-laws,"At Hearing, Experts Agree With Portman on Need for FedRAMP Reforms & Benefits of Buy America Laws"
minority,5/12/22,http://www.hsgac.senate.gov/media/minority-media/portman-stresses-importance-of-safeguarding-american-innovation-at-usica-conference-committee-meeting,Portman Stresses Importance of Safeguarding American Innovation at USICA Conference Committee Meeting
minority,5/12/22,http://www.hsgac.senate.gov/media/minority-media/portman-highlights-need-to-improve-federal-procurement-system-and-incentivize-american-made-products-to-create-jobs,Portman Highlights Need to Improve Federal Procurement System & Incentivize American-Made Products to Create Jobs
