category,date,url,title
Hearings,10/05/21,https://www.banking.senate.gov/hearings/afghanistans-future-assessing-the-national-security-humanitarian-and-economic-implications-of-the-taliban-takeover,"Afghanistan’s Future: Assessing the National Security, Humanitarian and Economic Implications of the Taliban Takeover"
Hearings,09/30/21,https://www.banking.senate.gov/hearings/09/23/2021/nomination-hearing,Nomination Hearing
Hearings,09/28/21,https://www.banking.senate.gov/hearings/cares-act-oversight-of-the-treasury-and-federal-reserve-supporting-an-equitable-pandemic-recovery,CARES Act Oversight of the Treasury and Federal Reserve: Supporting an Equitable Pandemic Recovery
Minority Press Release,09/30/21,https://www.banking.senate.gov/newsroom/minority/toomey-to-nominees-ex-im-should-not-be-lender-of-first-resort,Toomey to Nominees: EX-IM Should Not Be Lender of First Resort
Minority Press Release,09/29/21,https://www.banking.senate.gov/newsroom/minority/toomey-urges-biden-administration-to-preserve-taxpayer-protections-against-fannie-and-freddie-bailouts,Toomey Urges Biden Administration to Preserve Taxpayer Protections Against Fannie and Freddie Bailouts
Minority Press Release,09/28/21,https://www.banking.senate.gov/newsroom/minority/toomey-opening-statement-at-hearing-with-secretary-yellen-chair-powell,"Toomey Opening Statement at Hearing with Secretary Yellen, Chair Powell"
Minority Press Release,09/24/21,https://www.banking.senate.gov/newsroom/minority/toomey-presses-gensler-for-regulatory-clarity-on-cryptocurrencies,Toomey Presses Gensler for Regulatory Clarity on Cryptocurrencies
Minority Press Release,09/24/21,https://www.banking.senate.gov/newsroom/minority/toomey-i-have-serious-reservations-about-occ-nominee,Toomey: I Have Serious Reservations About OCC Nominee
Majority Press Release,09/30/21,https://www.banking.senate.gov/newsroom/majority/brown-opening-statement-at-nomination-hearing,Brown Opening Statement at Nomination Hearing
Majority Press Release,09/28/21,https://www.banking.senate.gov/newsroom/majority/brown-to-powell-yellen-we-must-all-continue-to-support-the-real-economy-and-its-workers,"Brown to Powell, Yellen: We Must All Continue to Support the Real Economy and Its Workers"
Markups,10/05/21,https://www.banking.senate.gov/hearings/09/28/2021/executive-session,Executive Session
