category,date,url,title
Hearings,08/03/21 02:30PM,https://www.banking.senate.gov/hearings/protecting-consumers-from-financial-fraud-and-scams-in-the-pandemic-recovery-economy,Protecting Consumers from Financial Fraud and Scams in the Pandemic Recovery Economy
Minority Press Release,07/28/21,https://www.banking.senate.gov/newsroom/minority/banking-republicans-oppose-treasury-nominees-over-nord-stream-ii-ag,Banking Republicans Oppose Treasury Nominees Over Nord Stream II AG
Kajority Press Release,07/28/21,https://www.banking.senate.gov/newsroom/majority/us-senators-seek-to-cap-consumer-loans-at-36,U.S. Senators Seek to Cap Consumer Loans at 36%
Hearings,08/03/21 10:00AM,https://www.banking.senate.gov/hearings/oversight-of-regulators-does-our-financial-system-work-for-everyone,Oversight of Regulators: Does our Financial System Work for Everyone?
Hearings,07/29/21 10:00AM,https://www.banking.senate.gov/hearings/protecting-americans-from-debt-traps-by-extending-the-militarys-36-interest-rate-cap-to-everyone,Protecting Americans from Debt Traps by Extending the Military's 36% Interest Rate Cap to Everyone
Hearings,07/27/21 03:00PM,https://www.banking.senate.gov/hearings/protecting-student-loan-borrowers-and-the-economy-in-upcoming-transitions,Protecting Student Loan Borrowers and the Economy in Upcoming Transitions
Minority Press Release,07/27/21,https://www.banking.senate.gov/newsroom/minority/toomey-lawmakers-should-work-to-better-understand-potential-uses-of-cryptocurrencies,Toomey: Lawmakers Should Work to Better Understand Potential Uses of Cryptocurrencies
Minority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/minority/toomey-meets-with-masih-alinejad-iranian-american-dissident-journalist-and-target-of-tehrans-kidnapping-plot,"Toomey Meets with Masih Alinejad, Iranian-American Dissident Journalist and Target of Tehran’s Kidnapping Plot"
Kajority Press Release,07/27/21,https://www.banking.senate.gov/newsroom/majority/brown-presses-cfpb-to-address-risks-to-consumers-from-fintechs-like-chime,Brown Presses CFPB to Address Risks to Consumers from Fintechs Like Chime
Kajority Press Release,07/27/21,https://www.banking.senate.gov/newsroom/majority/brown-cryptocurrencies-put-americans-hard-earned-money-at-risk,Brown: Cryptocurrencies Put Americans’ Hard-earned Money at Risk
Kajority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/majority/brown-carper-bipartisan-infrastructure-legislation-must-include-strong-transit-investments,"Brown, Carper: Bipartisan Infrastructure Legislation Must Include Strong Transit Investments"
Hearings,07/27/21 10:00AM,https://www.banking.senate.gov/hearings/cryptocurrencies-what-are-they-good-for,Cryptocurrencies: What are they good for?
Hearings,07/22/21 10:00AM,https://www.banking.senate.gov/hearings/examining-frameworks-to-address-future-pandemic-risk,Examining Frameworks to Address Future Pandemic Risk
Kajority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/majority/chairman-menendez-delivers-opening-remarks-at-senate-banking-subcommittee-hearing-on-future-pandemic-risk,Chairman Menendez Delivers Opening Remarks at Senate Banking Subcommittee Hearing on Future Pandemic Risk
Kajority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/majority/browns-remarks-at-subcommittee-hearing-examining-frameworks-to-address-future-pandemic-risk,Brown’s Remarks at Subcommittee Hearing: “Examining Frameworks to Address Future Pandemic Risk”
