category,date,url,title
minority,3/31/22,http://www.hsgac.senate.gov/media/minority-media/at-hearing-postal-service-nominees-voice-support-for-portmans-bipartisan-postal-service-reform-act,"At Hearing, Postal Service Nominees Voice Support for Portman’s Bipartisan Postal Service Reform Act"
minority,3/31/22,http://www.hsgac.senate.gov/media/minority-media/portman-expresses-optimism-about-postal-service-future-at-hearing-to-consider-postal-service-nominees,Portman Expresses Optimism about Postal Service Future at Hearing to Consider Postal Service Nominees
minority,3/31/22,http://www.hsgac.senate.gov/media/minority-media/on-senate-floor-portman-highlights-need-to-reform-asylum-process-that-acts-as-pull-factor-for-unlawful-immigration,"On Senate Floor, Portman Highlights Need to Reform Asylum Process That Acts as Pull Factor for Unlawful Immigration"
minority,3/30/22,http://www.hsgac.senate.gov/media/minority-media/portman-peters-bipartisan-legislation-to-help-at-risk-communities-invest-in-disaster-mitigation-projects-advances-in-senate,"Portman, Peters Bipartisan Legislation to Help At-Risk Communities Invest in Disaster Mitigation Projects Advances in Senate"
majority,3/31/22,http://www.hsgac.senate.gov/media/majority-media/peters-discusses-importance-of-the-postal-service-with-board-of-governor-nominees,Peters Discusses Importance of the Postal Service with Board of Governor Nominees
majority,3/31/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-stabenow-bill-to-name-baraga-county-post-office-after-first-woman-elected-to-the-michigan-house-of-representatives-advances-in-senate,Peters & Stabenow Bill to Name Baraga County Post Office After First Woman Elected to the Michigan House of Representatives Advances in Senate
majority,3/31/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-cornyn-bipartisan-legislation-to-protect-commercial-satellites-from-cybersecurity-threats-advances-in-senate,Peters & Cornyn Bipartisan Legislation to Protect Commercial Satellites from Cybersecurity Threats Advances in Senate
hearings,4/06/22,http://www.hsgac.senate.gov/hearings/04/06/2022/business-meeting-,Business Meeting : Business Meeting
hearings,3/31/22,http://www.hsgac.senate.gov/hearings/nominations-of-hon-derek-t-kan-and-hon-daniel-m-tangherlini-to-be-governors-us-postal-service,"Full Committee Hearing : Nominations of Hon. Derek T. Kan and Hon. Daniel M. Tangherlini to be Governors, U.S. Postal Service"
hearings,3/30/22,http://www.hsgac.senate.gov/hearings/03/23/2022/business-meeting-,Business Meeting : Business Meeting
majority,3/31/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-johnson-legislation-to-save-taxpayer-dollars-by-ensuring-public-buildings-utilize-energy-efficient-lighting-passes-senate,Peters and Johnson Legislation to Save Taxpayer Dollars by Ensuring Public Buildings Utilize Energy-Efficient Lighting Passes Senate
majority,3/30/22,http://www.hsgac.senate.gov/media/majority-media/peters-announces-us-customs-and-border-protection-community-relations-position-for-michigans-arab-and-muslim-american-communities,Peters Announces U.S. Customs and Border Protection Community Relations Position for Michigan’s Arab and Muslim American Communities
majority,3/30/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-hawley-legislation-to-correct-retirement-error-for-customs-and-border-protection-officers-advances-in-senate,Peters & Hawley Legislation to Correct Retirement Error for Customs and Border Protection Officers Advances in Senate
majority,3/30/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-portman-legislation-to-help-at-risk-communities-invest-in-disaster-mitigation-projects-advances-in-senate,Peters and Portman Legislation to Help At-Risk Communities Invest in Disaster Mitigation Projects Advances in Senate
majority,3/29/22,http://www.hsgac.senate.gov/media/majority-media/peters-statement-on-homeland-security-priorities-in-president-bidens-budget-proposal,Peters Statement on Homeland Security Priorities in President Biden’s Budget Proposal
