category,date,title,url,summary
Press Releases,10.04.21,McCaul Reacts to USTR Ambassador’s Remarks on China,https://gop-foreignaffairs.house.gov/press-release/mccaul-reacts-to-ustr-ambassadors-remarks-on-china/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement in response to this morning’s remarks by Office of the U.S. Trade…"
Press Releases,10.01.21,Foreign Affairs and Armed Services Republican Leaders Warn Admin Against Military Coordination with Russia,https://gop-foreignaffairs.house.gov/press-release/foreign-affairs-and-armed-services-republican-leaders-warn-admin-against-military-coordination-with-russia/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul (R-TX),  House Armed Services Committee Lead Republican Mike Rogers (R-AL), Senate Foreign Relations Committee…"
Press Releases,10.01.21,ICYMI: Foreign Policy: Those Left Behind in Afghanistan,https://gop-foreignaffairs.house.gov/press-release/icymi-foreign-policy-those-left-behind-in-afghanistan/,Foreign Policy: Those Left Behind in Afghanistan
Press Releases,10.01.21,"McCaul, Meeks Issue Statement Ahead of Georgian Elections",https://gop-foreignaffairs.house.gov/press-release/mccaul-meeks-issue-statement-ahead-of-georgian-elections/,"Washington, DC – Today, House Foreign Affairs Committee Lead Republican Michael McCaul (R-TX) and Chairman Gregory W. Meeks (D-NY) have released the following statement ahead of this weekend’s…"
Press Releases,10.01.21,"McCaul, Katko: Terminating MPP Is Huge Mistake",https://gop-foreignaffairs.house.gov/press-release/mccaul-katko-terminating-mpp-is-huge-mistake/,"WASHINGTON, DC – Rep. Michael McCaul (R-TX), Ranking Member of the House Foreign Affairs Committee, and Rep. John Katko (R-NY), Ranking Member of the House Committee on Homeland Security, issued…"
Press Releases,10.01.21,McCaul Responds to Reports of Admin Pursuing Counterterrorism Operations from Russian Bases,https://gop-foreignaffairs.house.gov/press-release/mccaul-responds-to-reports-of-admin-pursuing-counterterrorism-opearations-from-russian-bases/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement on the latest reports that the Biden Admin is considering housing U.S…."
Press Releases,10.01.21,McCaul: Investigation into Sexual Abuse by WHO Employees in DRC “Horrifying and Disgusting”,https://gop-foreignaffairs.house.gov/press-release/mccaul-investigation-into-sexual-abuse-by-who-employees-in-drc-horrifying-and-disgusting/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul released the following statement in reaction to the Independent Commission’s report on allegations of sexual…"
Press Releases,09.30.21,McCaul Encourages Robust U.S.-EU Collaboration in Light of Malign CCP Activity,https://gop-foreignaffairs.house.gov/press-release/mccaul-encourages-robust-u-s-eu-collaboration-in-light-of-malign-ccp-activity/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement in response to the inaugural meeting of the U.S.-EU Trade and Technology…"
Hearings,"Thursday, September 30, 2021","Markup of H.R. 1456, H.R. 4133, H.R. 1311, H.R. 3485, H.Con.Res.45, H.R. 2748, H.R. 4785, H.Res. 336, H.R. 5102",https://gop-foreignaffairs.house.gov/markup/markup-of-h-r-1456-h-r-4133-h-r-1311-h-r-3485-h-con-res-45-h-r-2748-h-r-4785-h-res-336-h-r-5102/,
Markups,"Wednesday, October 6, 2021",Development Assistance During Conflict: Lessons from Afghanistan,https://gop-foreignaffairs.house.gov/hearing/development-assistance-during-conflict-lessons-from-afghanistan/,
Markups,"Tuesday, October 5, 2021",Afghanistan 2001-2021: Evaluating the Withdrawal and U.S. Policies – Part II,https://gop-foreignaffairs.house.gov/hearing/afghanistan-2001-2021-evaluating-the-withdrawal-and-u-s-policies-part-ii/,
